,postDateTime,headline,summary,url,tags
0,2023-12-01 13:00:00+00:00,"AWS AppConfig Agent launches write to disk, backups, and permission mapping","<p><a href=""/content/aws.amazon.com/live/en_US/systems-manager/features/appconfig.html"" target=""_blank"" rel=""noopener"">AWS AppConfig</a>, a feature of <a href=""/content/aws.amazon.com/live/en_US/systems-manager.html"" target=""_blank"" rel=""noopener"">AWS Systems Manager</a>, announces four new features available in the latest release of the <a href=""https://docs.aws.amazon.com/appconfig/latest/userguide/appconfig-retrieving-simplified-methods.html"" target=""_blank"" rel=""noopener"">AWS AppConfig Agent</a>. The Agent now supports writing feature flags and configuration data to a file on local disk in a location that the customer specifies. Secondly, to improve resiliency, the Agent can be configured to write its own local backup of the latest version of configuration data, and use that backup if there is a network issue or outage that prevents the Agent from reaching the AWS AppConfig service. Also, the Agent now allows engineers to test configuration changes in their local environments. Finally, this version of the Agent allows a customer to map different AWS Identity and Access Management (IAM) permissions for different Configuration Profiles, which enables fine-grained security for configuration data.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/12/aws-appconfig-agent-write-backups-permission-mapping/,"['2023', 'developer-tools', 'aws-appconfig', 'management-and-governance', 'Launch Announcement']"
1,2023-12-01 08:00:00+00:00,FreeRTOS announces availability of modular and composable OTA libraries,"<p>Today, FreeRTOS announces the availability of modular and composable Over-The-Air update (OTA) libraries that make it easy for you to configure and customize the system update process for your Internet of Things (IoT) devices. Using FreeRTOS OTA libraries, you can quickly build connected products capable of seamlessly processing remote firmware update tasks, thus allowing you to manage and maintain your device fleet to be up to date. With the new update, you can now configure FreeRTOS open source OTA libraries in small batches for better flexibility as compared to using a large library that may require base-code modification. For example, to retain operational integrity and continuity of your deployed IoT devices, you can now configure your modular FreeRTOS libraries to first require the device to be in a ‘safe’ or ‘commissioning’ mode and only then accept and process software update messages. </p>
",https://aws.amazon.com//about-aws/whats-new/2023/12/freertos-modular-composable-ota-libraries/,"['amazon-freertos', '2023', 'Launch Announcement', 'internet-of-things']"
2,2023-12-01 08:00:00+00:00,"EC2 Hibernate now supports Amazon EC2 C7a, C7i, R7a, R7i and R7iz Instances","<p>Starting today, you can now hibernate Amazon EC2 C7a, C7i, R7a, R7i and R7iz instances. Hibernation is an Amazon EC2 feature that helps lower costs and achieve faster startup times by enabling customers to pause and resume their running instances at scale. Customers are not billed for compute time while instances are suspended, and your applications will resume from right where they left off.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/12/ec2-hibernate-c7a-c7i-r7a-r7i-r7iz-instances/,"['amazon-ec2', 'compute', '2023', 'Launch Announcement']"
3,2023-11-30 13:00:00+00:00,Amazon SageMaker Studio now provides a faster fully-managed notebooks in JupyterLab,"<p>Amazon SageMaker Studio is a single web-based interface with comprehensive machine learning (ML) tools and a choice of fully managed integrated development environments (IDEs) to perform every step of ML development, from preparing data to building, training, deploying, and managing ML models. Today, we are excited to announce a new and faster fully managed JupyterLab offering, the latest web-based IDE for notebooks, code, and data.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-studio-fully-managed-notebooks-jupyterlab/,"['amazon-sagemaker-studio', 'amazon-sagemaker', '2023', 'artificial-intelligence', 'Launch Announcement']"
4,2023-11-30 13:00:00+00:00,"Announcing Code Editor, based on Code-OSS (VS Code – Open Source), in Amazon SageMaker Studio","<p>Today, AWS announces the general availability of a new integrated development environment (IDE) option in <a href=""/content/aws.amazon.com/live/en_US/sagemaker/studio.html"" target=""_blank"" rel=""noopener"">Amazon SageMaker Studio</a>: Code Editor, based on Code-OSS (Visual Studio Code – Open Source). You can now boost your analytics and machine learning (ML) teams’ productivity by using the lightweight and powerful IDE with its familiar shortcuts and terminal as well as its advanced debugging capabilities and refactoring tools. </p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/code-editor-amazon-sagemaker-studio/,"['analytics', 'Launch Announcement', 'amazon-sagemaker-studio', 'artificial-intelligence', 'developer-tools', '2023']"
5,2023-11-30 13:00:00+00:00,myApplications: One place to view and manage your applications on AWS,"<p>Today, AWS announces the general availability of myApplications, a new experience in the AWS Management Console that makes it easier to manage and monitor the cost, health, security posture, and performance of your applications. Now, you can create your applications more easily and see your applications in an AWS account from one view in the AWS Management Console. With an at-a-glance view of key application metrics such as cost, performance, and security findings, you can debug operational issues and optimize your applications. You can also act on specific application resources with one click from the application dashboard using the corresponding AWS services, such as AWS Cost Explorer for cost, AWS Security Hub for security findings, and Amazon CloudWatch Application Signals for application performance.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/myapplications-view-manage-applications-aws/,"['Launch Announcement', 'aws-management-console', 'management-and-governance', '2023']"
6,2023-11-30 13:00:00+00:00,Bring your own Amazon EFS (Elastic File System) volume to JupyterLab and CodeEditor in Amazon SageMaker Studio,"<p>Amazon SageMaker Studio is a single web-based interface with comprehensive machine learning (ML) tools and a choice of fully managed integrated development environments (IDEs) to perform every step of ML development, from preparing data to building, training, deploying, and managing ML models. Amazon EFS is a simple, serverless, set-and-forget, elastic file system that makes it easy to set up, scale, and cost-optimize file storage in the AWS Cloud. Today, we are excited to announce a new capability that allows you to bring you own EFS volume to access your large ML datasets or shared code from IDEs such as JupyterLab and Code Editor in SageMaker Studio.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-eds-volume-jupyterlab-codeeditor-amazon-sagemaker-studio/,"['2023', 'amazon-efs', 'artificial-intelligence', 'Launch Announcement', 'amazon-sagemaker-studio']"
7,2023-11-30 13:00:00+00:00,Amazon SageMaker Distribution is now available on Code Editor based on Code-OSS and JupyterLab,"<p><a href=""/content/aws.amazon.com/live/en_US/sagemaker/studio.html"" target=""_blank"" rel=""noopener"">Amazon SageMaker Studio</a> offers fully integrated development environments (IDEs) for machine learning (ML). In July 2023, <a href=""https://aws.amazon.com/blogs/machine-learning/get-started-with-the-open-source-amazon-sagemaker-distribution/"" target=""_blank"" rel=""noopener"">we launched Amazon SageMaker Distribution</a>, a collection of docker images which includes the most popular libraries for ML on Amazon SageMaker Studio and Amazon Studio Lab. Today, we are extending the support for Amazon SageMaker Distribution on two popular IDEs used by data scientists and ML developers - Code Editor, based on Visual Studio Code Open Source (Code-OSS), and JupyterLab available on Amazon SageMaker Studio.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-distribution-code-editor/,"['artificial-intelligence', 'amazon-sagemaker', 'amazon-sagemaker-studio', 'Launch Announcement', '2023']"
8,2023-11-30 13:00:00+00:00,New and improved Amazon SageMaker Studio,"<p>Starting today, SageMaker Studio offers a suite of IDEs, including Code Editor based on Code-OSS Visual Studio Code Open Source, improved and faster JupyterLab, and RStudio. ML practitioners can choose their preferred IDE to accelerate ML development, for example, a data scientist could use JupyterLab and training jobs in Studio to explore data and tune models, while an MLOPs engineer could choose the Code Editor and the pipelines tool in Studio to deploy and monitor models in production. Your IDE will open in a separate tab allowing users to work with a full screen experience. Additionally, users can now view their training jobs, including jobs they may have scheduled from notebooks and training jobs they may have initiated from JumpStart. We are also excited to announce a new interactive experience in SageMaker Studio to deploy models with optimal configurations in as little as three clicks. Users can also now monitor and manage their endpoints in Studio without having to navigate to AWS Console. SageMaker Studio comes with an improved JumpStart experience. It is now easy to discover, import, fine tune and deploy a foundational model with just a few clicks.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/new-improved-amazon-sagemaker-studio/,"['Launch Announcement', '2023', 'amazon-sagemaker-studio', 'artificial-intelligence']"
9,2023-11-30 13:00:00+00:00,Introducing an Integrated Development Environment (IDE) extension for AWS Application Composer,"<p>Today, Amazon Web Services, Inc. launches the general availability of Application Composer in VS Code, available as part of the AWS Toolkit. You can use AWS Application Composer’s drag-and-drop interface to create an application design from scratch or import an existing application definition to edit it.&nbsp;<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/ide-extension-aws-application-composer/,"['Launch Announcement', 'developer-tools', 'aws-toolkit-for-visual-studio', '2023']"
10,2023-11-30 13:00:00+00:00,Amazon SageMaker now provides a new setup and onboarding experience on AWS SageMaker console,"<p>Today, we are excited to announce a new onboarding and administration experience that makes it easy to setup and manage <a href=""/content/aws.amazon.com/live/en_US/sagemaker.html"" target=""_blank"" rel=""noopener"">Amazon SageMaker</a> domains. The setup and onboarding flow on console has been redesigned from the ground up to provide a friendlier one click experience for individual users and a step-by-step guide for Enterprise ML Administrators (Admins).&nbsp;<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-setup-onboarding-experience-console/,"['artificial-intelligence', 'amazon-sagemaker', 'Launch Announcement', '2023']"
11,2023-11-30 08:00:00+00:00,Observe your applications with Amazon CloudWatch Application Signals (Preview),"<p>Built on best practices from operating thousands of applications at Amazon, Amazon CloudWatch Application Signals (Preview) is a new capability that makes it easy to automatically instrument and operate applications on AWS. You can track application performance against your most important business objectives without the undifferentiated heavy lifting of manual instrumentation, metrics computations, and correlating observed problem to root cause. CloudWatch Application Signals provides standardized metrics such as volume, latency, and errors for each of your applications with pre built dashboards. In as few as three clicks, you can spot anomalies, drill into the most important metrics, and identify the root cause of issues with correlated metrics logs and traces.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-cloudwatch-applications-signals-observe-preview/,"['amazon-cloudwatch', 'management-and-governance', '2023', 'Launch Announcement']"
12,2023-11-30 08:00:00+00:00,Amazon Inspector enhances container image security by integrating with developer tools,"<p>Amazon Inspector now integrates with leading developer tools like Jenkins and TeamCity for container image assessments. This integration allows developers to assess their container images for software vulnerabilities within their Continuous Integration and Continuous Delivery (CI/CD) tools, pushing security earlier in the software development lifecycle. Assessment findings are conveniently available within the CI/CD tool’s dashboard, allowing developers to take automated actions in response to critical security issues, such as blocking builds or image pushes to container registries. You can use this feature by simply installing the Amazon Inspector plugin from your CI/CD tool marketplace and adding a step for Amazon Inspector scan in your build pipeline without needing to activate the Amazon Inspector service, provided you have an active AWS account. This feature works with CI/CD tools hosted anywhere, in AWS, on-premises, or hybrid clouds, providing consistency for developers to use a single solution across all their development pipelines.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-inspector-image-security-developer-tools/,"['aws-govcloud-us', '2023', 'Launch Announcement', 'amazon-inspector', 'security-identity-and-compliance']"
13,2023-11-30 08:00:00+00:00,AWS Fault Injection Service launches two highly requested scenarios,"<p>Today, <a href=""/content/aws.amazon.com/live/en_US/fis.html"" target=""_blank"" rel=""noopener"">AWS Fault Injection Service (FIS)</a> announces the availability of two new scenarios, AZ Availability: Power Interruption and Cross-Region: Connectivity. The AZ Availability: Power Interruption scenario allows you to determine how a multi-AZ application will operate while experiencing the expected symptoms of a complete power interruption in a single AZ. The Cross-Region: Connectivity scenario helps you determine that a multi-Region application will operate as expected when the application cannot access resources in another Region.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-fault-injection-service-two-requested-scenarios/,"['2023', 'aws-govcloud-us', 'developer-tools', 'aws-fault-injection-simulator', 'Launch Announcement']"
14,2023-11-30 08:00:00+00:00,Amazon Route 53 Application Recovery Controller launches zonal autoshift,"<p>Amazon Route 53 Application Recovery Controller now offers zonal autoshift, a feature that you can enable to safely and automatically shift your application’s traffic away from an AWS Availability Zone (AZ) when AWS identifies a potential failure affecting that AZ. For failures such as power and networking outages, zonal autoshift improves the availability of your application by shifting your application traffic away from an affected AZ to healthy AZs.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/route-53-application-recovery-zonal-autoshift/,"['Launch Announcement', '2023', 'networking-and-content-delivery', 'amazon-route-53']"
15,2023-11-29 13:00:00+00:00,Stable Diffusion XL 1.0 foundation model from Stability AI is now generally available in Amazon Bedrock,"<p>Stability AI’s Stable Diffusion XL 1.0 (SDXL 1.0) foundation model is now generally available on-demand in <a href=""/content/aws.amazon.com/live/en_US/bedrock.html"" target=""_blank"" rel=""noopener"">Amazon Bedrock</a>. SDXL 1.0 is&nbsp;the most advanced development in the Stable Diffusion text-to-image suite of models launched by Stability AI. The model generates images of high quality in virtually any art style and it excels at photorealism. Amazon Bedrock is a fully managed service that offers a choice of high-performing foundation models from leading AI companies, like Stability AI, along with a broad set of capabilities that provide you with the easiest way to build and scale generative AI applications with foundation models.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/stable-diffusion-xl-1-0-foundation-model-amazon-bedrock/,"['Launch Announcement', 'amazon-bedrock', '2023', 'artificial-intelligence', 'developer-tools']"
16,2023-11-29 13:00:00+00:00,Amazon SageMaker Clarify now supports foundation model (FM) evaluations in preview,"<p>Today, <a href=""/content/aws.amazon.com/live/en_US/sagemaker/clarify.html"" target=""_blank"" rel=""noopener"">Amazon SageMaker Clarify</a> announces a new capability to support foundation model (FM) evaluations. AWS customers can compare, and select FMs based on metrics such as accuracy, robustness, bias, and toxicity, in minutes. </p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-clarify-fm-evaluations-preview/,"['amazon-sagemaker-jumpstart', 'amazon-sagemaker-clarify', 'Launch Announcement', 'artificial-intelligence', 'amazon-sagemaker', '2023']"
17,2023-11-29 13:00:00+00:00,SageMaker now provides improved SDK tooling and UX for model deployment,"<p>We are excited to announce new tools and improvements that enable customers to reduce the time from days to hours to deploy machine learning (ML) models including foundation models (FMs) on Amazon SageMaker for Inference at scale . This includes a new Python SDK library that simplifies the process of packaging and deploying a ML model on SageMaker from seven steps to one with an option to do local inference. Further, Amazon SageMaker is offering new interactive UI experiences in Amazon SageMaker Studio that will help customers quickly deploy their trained ML model or FMs using performant and cost-optimized configurations in as few as three clicks.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-sdk-tooling-ux-model-deployment/,"['amazon-sagemaker', '2023', 'artificial-intelligence', 'Launch Announcement']"
18,2023-11-29 13:00:00+00:00,AWS Clean Rooms ML is now available in preview,"<p>AWS Clean Rooms ML (Preview) helps you and your partners apply privacy-enhancing ML to generate predictive insights without having to share raw data with each other. The capability's first model is specialized to help companies create lookalike segments. With AWS Clean Rooms ML lookalike modeling, you can train your own custom model using your data, and invite your partners to bring a small sample of their records to a collaboration to generate an expanded set of similar records while protecting you and your partner’s underlying data. Healthcare modeling will be available in the coming months.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-clean-rooms-ml-preview/,"['aws-clean-rooms', 'analytics', '2023', 'Launch Announcement']"
19,2023-11-29 13:00:00+00:00,Announcing smart sifting of data for Amazon SageMaker Model Training in preview,"<p>Today, we’re excited to announce the preview of a new smart sifting capability of Amazon SageMaker that automatically inspects and evaluates training data on-the-fly to selectively learn from only the most informative data samples, reducing model training time and cost by up to 35%. You can get started with smart data sifting in minutes without making changes to your existing data pipelines or training scripts.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/smart-sifting-data-amazon-sagemaker-model-training-preview/,"['2023', 'artificial-intelligence', 'amazon-sagemaker-training', 'Launch Announcement', 'amazon-sagemaker']"
20,2023-11-29 13:00:00+00:00,AWS Partner CRM Connector now supports AWS Marketplace,"<p>AWS Partner CRM Connector now provides a modular experience allowing partners to enable both AWS Marketplace and AWS Partner Central ACE Pipeline Manager feature capabilities. The <a href=""https://docs.aws.amazon.com/marketplace/latest/userguide/what-is-marketplace.html"" target=""_blank"" rel=""noopener"">AWS Marketplace</a> feature can be utilized to publish and manage AWS Marketplace private offers and resale authorizations. The ACE Pipeline Manager feature supports a newly enhanced opportunity management data model for AWS Partner co-sell motions with AWS. You can now utilize a dashboard feature of the AWS Partner CRM connector to view a summary of AWS Marketplace private offers. The AWS Partner CRM Connector enables you to centralize your sales operations in Salesforce so field sales representatives can create and publish AWS Marketplace private offers themselves with the permissions you give them, all within familiar tooling.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-partner-crm-connector-marketplace/,"['2023', 'aws-marketplace-and-partners', 'partner-network', 'aws-marketplace', 'Launch Announcement']"
21,2023-11-29 13:00:00+00:00,Announcing Solution Building Enablement for Partners,"<p>Today, AWS announces the availability of AWS Solution Building Enablement. This release provides AWS Partners prescriptive steps and self-serve assets to build and validate industry solutions across all business models. </p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/solution-building-enablement-partners/,"['2023', 'partner-network', 'training-and-certification', 'business-productivity', 'developer-tools', 'Launch Announcement']"
22,2023-11-29 13:00:00+00:00,Llama 2 70B foundation model from Meta is now available in Amazon Bedrock,"<p>You can now access Meta’s Llama 2 model 70B in <a href=""/content/aws.amazon.com/live/en_US/bedrock.html"" target=""_blank"" rel=""noopener"">Amazon Bedrock</a>. The&nbsp;Llama 2 70B model now joins the already available Llama 2 13B model in Amazon Bedrock. Llama 2 models are next generation large language models (LLMs) provided by Meta. Amazon Bedrock is a fully managed service that offers a choice of high-performing foundation models from leading AI companies, like Meta, along with a broad set of capabilities that provide you with the easiest way to build and scale generative AI applications with foundation models.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/llama-2-70b-foundation-model-meta-amazon-bedrock/,"['Launch Announcement', 'amazon-bedrock', 'developer-tools', '2023', 'artificial-intelligence']"
23,2023-11-29 13:00:00+00:00,"Announcing Amazon SageMaker HyperPod, a purpose-built infrastructure for distributed training at scale ","<p>Today, AWS announces the general availability of Amazon SageMaker HyperPod, which&nbsp;reduces time to train foundation models (FMs) by up to 40% by providing purpose-built infrastructure for distributed training at scale.&nbsp;<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-hyperpod/,"['artificial-intelligence', 'amazon-sagemaker', 'Launch Announcement', '2023']"
24,2023-11-29 13:00:00+00:00,Claude 2.1 foundation model from Anthropic is now generally available in Amazon Bedrock,"<p>Anthropic’s Claude 2.1 foundation model is now generally available in <a href=""/content/aws.amazon.com/live/en_US/bedrock.html"" target=""_blank"" rel=""noopener"">Amazon Bedrock</a>. Claude 2.1&nbsp;delivers key capabilities for enterprises, such as an industry-leading 200,000 token context window (2x the context of Claude 2.0), reduced rates of hallucination, improved accuracy over long documents, system prompts, and a beta tool use feature for function calling and workflow orchestration. Amazon Bedrock is a fully managed service that offers a choice of high-performing foundation models from leading AI companies, like Anthropic, along with a broad set of capabilities that provide you with the easiest way to build and scale generative AI applications with foundation models.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/claude-2-1-foundation-model-anthropic-amazon-bedrock/,"['Launch Announcement', 'artificial-intelligence', '2023', 'developer-tools']"
25,2023-11-29 13:00:00+00:00,Announcing new AWS AI Service Cards - to advance responsible AI,"<p>We are excited to announce new AWS AI Service Cards, a resource to increase transparency and help customers better understand our AWS AI services, including how to use them in a responsible way. AI service cards are a form of responsible AI documentation that provides customers with a single place to find information on the intended use cases and limitations, responsible AI design choices, and best deployment and operation best practices for our AI Services. They are part of a comprehensive development process we undertake to build our services in a responsible way with fairness, explainability, veracity and robustness, governance, transparency, privacy andsecurity, safety, and controllability.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-ai-service-cards/,"['artificial-intelligence', '2023', 'Launch Announcement']"
26,2023-11-29 13:00:00+00:00,"Evaluate, compare, and select the best FMs for your use case in Amazon Bedrock (Preview)","<p>Model Evaluation on Amazon Bedrock allows you to evaluate, compare, and select the best foundation models for your use case. Amazon Bedrock offers a choice of automatic evaluation and human evaluation. You can use automatic evaluation with predefined metrics such as accuracy, robustness, and toxicity. For subjective or custom metrics, such as friendliness, style, and alignment to brand voice, you can set up a human evaluation workﬂow with a few clicks. Human evaluation workflows can leverage your own employees or an AWS-managed team as reviewers. Model evaluation provides built-in curated datasets or you can bring your own datasets.&nbsp;<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/evaluate-compare-select-fms-use-case-amazon-bedrock/,"['2023', 'amazon-bedrock', 'Launch Announcement', 'artificial-intelligence']"
27,2023-11-29 13:00:00+00:00,AWS announces OR1 for Amazon OpenSearch Service,"<p>Amazon OpenSearch Service introduces OR1, the OpenSearch Optimized Instance family, that delivers up to 30% price-performance improvement over existing instances in internal benchmarks and uses Amazon S3 to provide 11 9s of durability. The new OR1 instances are best suited for indexing-heavy workloads, and offers better indexing performance compared to the existing memory optimized instances available on OpenSearch Service.&nbsp;<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/or1-amazon-opensearch-service/,"['Launch Announcement', '2023', 'analytics', 'amazon-opensearch-service']"
28,2023-11-29 13:00:00+00:00,Amazon SageMaker launches new inference capabilities to reduce costs and latency,"<p>We are excited to announce new capabilities on Amazon SageMaker which help customers reduce model deployment costs by 50% on average and achieve 20% lower inference latency on average. Customers can deploy multiple models to the same  instance to better utilize the underlying accelerators. SageMaker actively monitors instances that are processing inference requests and intelligently routes requests based on which instances are available.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-sagemaker-inference-costs-latency/,"['artificial-intelligence', 'Launch Announcement', 'amazon-sagemaker', '2023']"
29,2023-11-29 08:00:00+00:00,Amazon Neptune Analytics is now generally available,"<p>Today, AWS announces the general availability of Amazon Neptune Analytics, a new analytics database engine. Neptune Analytics makes it faster for data scientists and application developers to get insights and find trends by analyzing graph data with tens of billions of connections in seconds. Neptune Analytics adds to existing Neptune tools and services such as Amazon Neptune Database, Amazon Neptune ML, and visualization tools. Neptune is a fast, reliable, and fully managed graph database service for building and running applications with highly connected datasets, such as knowledge graphs, fraud graphs, identity graphs, and security graphs. With Neptune Analytics, you can find insights in graph data up to 80x faster by analyzing your existing Neptune graph database or graph data from a data lake such as Amazon S3.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-neptune-analytics/,"['amazon-neptune', 'databases', 'Launch Announcement', '2023']"
30,2023-11-29 08:00:00+00:00,Amazon Q generative SQL is now available in Amazon Redshift Query Editor (preview),"<p>Amazon Redshift introduces Amazon Q generative SQL in Amazon Redshift Query Editor, an out-of-the-box web-based SQL editor for Redshift, to  simplify query authoring and increase your productivity by allowing you to express queries in natural language and receive SQL code recommendations. Furthermore, it allows you to get insights faster without extensive knowledge of your organization’s complex database metadata.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-redshift-generative-sql-query-editor-preview/,"['amazon-redshift', 'databases', 'analytics', 'Launch Announcement', '2023']"
31,2023-11-29 08:00:00+00:00,Announcing SaaS Quick Launch for AWS Marketplace,"<p>Today, AWS announces the general availability of SaaS Quick Launch, a new deployment option for software-as-a-service (SaaS) products in AWS Marketplace. SaaS Quick Launch enables customers to reduce the time and resources required to configure and launch third-party SaaS products on AWS.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/saas-quick-launch-aws-marketplace/,"['aws-marketplace', 'Launch Announcement', 'aws-marketplace-and-partners', '2023']"
32,2023-11-29 08:00:00+00:00,AWS Partner Network launches new Amazon EKS Ready Specialization,"<p>We are excited to announce the launch of the Amazon Elastic Kubernetes (EKS) Ready Specialization designed to highlight APN Partners who have demonstrated technical proficiency in providing solutions on running Kubernetes on Amazon Web Services (AWS), on-premises, and the edge with Amazon EKS and Amazon EKS-Anywhere (EKS-A).&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-partner-network-eks-ready-specialization/,"['2023', 'Launch Announcement', 'aws-marketplace-and-partners']"
33,2023-11-29 08:00:00+00:00,Introducing AWS Resilience Competency Partners,"<p>We are excited to announce the launch of the AWS Resilience Competency to highlight AWS Partners who have demonstrated technical expertise and proven customer success helping customers improve the availability and resilience of their critical workloads in the cloud. AWS Resilience Competency Partners provide professional consulting and engineering services that are validated by AWS experts across three categories: Resilience Design, Resilience Operations, and Resilience Recovery. Partners with solutions validated by AWS in all three categories receive the Core Resilience designation, and are distinguished as providing the most comprehensive resilience services. AWS Resilience Competency Partners provide essential technical capabilities to help customers architect, develop, test, monitor, operate, and protect workloads in the cloud to achieve the utmost system uptime and availability needs.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-resilience-competency-partners/,"['2023', 'aws-marketplace-and-partners', 'Launch Announcement']"
34,2023-11-29 08:00:00+00:00,AWS Built-in Competency Partner software automates Installation for customers,"<p>We are excited to introduce the AWS Built-in Competency to highlight partner software solutions with AWS built-in, including new infrastructure as code (IaC) that integrates automatically with AWS foundational services to help customers achieve their long-term goals in the cloud. AWS Built-in software uses a well-architected Modular Code Repository (MCR) designed to add value to partner software solutions. AWS Built-in Competency Partner solutions leverage key building blocks called Cloud Foundational Services across multiple domains such as identity, security, and operations.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-built-in-competency-partner-software-automates-installation/,"['2023', 'Launch Announcement', 'partner-network', 'security-identity-and-compliance']"
35,2023-11-29 08:00:00+00:00,Vector engine for Amazon OpenSearch Serverless now generally available,"<p>Today, AWS announces the general availability of vector engine for <a href=""/content/aws.amazon.com/live/en_US/opensearch-service/features/serverless.html"" target=""_blank"" rel=""noopener"">Amazon OpenSearch Serverless</a>.&nbsp;Vector engine for OpenSearch Serverless is a simple, scalable, and high-performing vector database which makes it easier for developers to build machine learning (ML)–augmented search experiences and generative artificial intelligence (AI) applications without having to manage the underlying vector database infrastructure. Developers can rely on the vector engine's cost-efficient, secure, and mature serverless platform to seamlessly transition from application prototyping to production.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-opensearch-serverless-vector-engine/,"['amazon-opensearch-service', '2023', 'Launch Announcement', 'databases', 'analytics']"
36,2023-11-29 08:00:00+00:00,AWS Clean Rooms Differential Privacy is now available in preview,"<p>Today, AWS announces the preview release of AWS Clean Rooms Differential Privacy, a new capability that helps you protect the privacy of your users with mathematically-backed and intuitive controls in a few clicks. As a fully managed capability, no prior differential privacy experience is needed to help you prevent the re-identification of your users.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-clean-rooms-differential-privacy-preview/,"['Launch Announcement', 'aws-clean-rooms', '2023', 'analytics']"
37,2023-11-29 08:00:00+00:00,Leverage FMs for business analysis at scale with Amazon SageMaker Canvas,"<p>Amazon SageMaker Canvas is a no-code tool to build ML models and generate machine learning (ML) predictions. As announced on <a href=""/content/aws.amazon.com/live/en_US/about-aws/whats-new/2023/10/amazon-sagemaker-canvas-ready-to-use-models-fms.html"" target=""_blank"" rel=""noopener"">October 5,</a> customers can access and evaluate foundation models (FMs) from Amazon Bedrock and SageMaker JumpStart to generate and summarize content.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/leverage-fms-analysis-scale-sagemaker-canvas/,"['artificial-intelligence', '2023', 'Launch Announcement', 'amazon-sagemaker-canvas', 'amazon-machine-learning']"
38,2023-11-29 08:00:00+00:00,AWS announces vector search for Amazon MemoryDB for Redis (Preview),"<p><a href=""/content/aws.amazon.com/live/en_US/memorydb.html"" target=""_blank"" rel=""noopener"">Amazon MemoryDB for Redis</a> now supports vector search in preview, a new capability that enables you to store, index, and search vectors. MemoryDB is a database that combines in-memory performance with multi-AZ durability. With vector search for MemoryDB, you can develop real-time machine learning (ML) and generative AI applications with the highest performance demands using the popular, open-source Redis API. Vector search for MemoryDB supports storing millions of vectors, with single-digit millisecond query and update response times, and tens of thousands queries per second (QPS) at greater than 99% recall. You can generate vector embeddings using AI/ML services like Amazon Bedrock and SageMaker, and store them within MemoryDB.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/vector-search-amazon-memorydb-redis-preview/,"['Launch Announcement', 'amazon-memorydb', '2023', 'databases']"
